kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
none,"The high degree of profanation that must be attained constitutes, in itself, a safeguard against arbitrariness.",0.0,1903,0,1,0,111,16,0.7811050415039062
none,The inquiries made by the Inspectors were necessary to establish whether the applicants were who they claimed to be - longstanding successful and wealthy businessmen.,0.0,1113,0,1,0,166,24,0.5450613498687744
none,The investigation into the affairs of HOFH and the publication of the resultant report in themselves therefore pursued legitimate aims.,0.0,410,0,1,0,135,20,0.4466249644756317
none,The lack of legal qualification or experience in the officers making the decisions either at the court martial or review stages made it impossible for them to act in an independent or impartial manner.,0.0,193,0,1,0,201,34,0.5435528755187988
none,The latter were different in nature and pursued different aims: whereas Article 81 para.,0.0,528,0,2,0,88,14,0.31930240988731384
none,The laws to which the applicant made reference (see paragraph 54 above) and which pursue related but distinct aims are thus not relevant in this context.,0.0,1886,0,1,0,153,26,0.5209552049636841
none,"The legitimacy of the limitation complained of cannot be divorced from its context, namely the system of investigation and reporting under the Companies Act 1985.",0.0,404,0,1,0,162,26,0.4370097815990448
none,The long-established power granted to common-law courts to sanction improper conduct committed in their face was a necessary and indispensable element of a fair trial itself.,0.0,1480,0,1,0,174,28,0.633607029914856
none,"The mere fact that, at the relevant date, the applicant had not seen his then seven-year-old son for almost seven years is not sufficient to produce this negative effect.",0.0,577,0,1,0,170,31,0.5171563029289246
none,The notion of security of person has not been given an independent interpretation,0.0,319,0,1,0,81,13,0.5795682072639465
none,The object and purpose of the Convention as an instrument for the protection of individual human beings also requires that Article 2 be interpreted and applied so as to make its safeguards practical and effective,0.0,745,0,1,0,212,35,0.48550447821617126
none,"The offences of which her brothers were convicted were ones that implied collaboration with ""trustworthy"" persons residing in Northern Ireland.",0.0,1614,0,1,0,143,20,0.48238903284072876
none,"The only direct information she was given was the formal formula of arrest pronounced by Corporal D.
74.",0.0,1630,0,2,0,105,18,0.3908824324607849
none,The only evidence relied on by the Court of Appeal positively identifying the applicants had been that given by anonymous police officers.,0.0,969,0,1,0,138,22,0.6165542602539062
none,The organs of the Union may adopt resolutions which are.,0.0,1409,0,3,0,56,10,0.3619703948497772
none,"The overall impression of the programme was that it sought to draw public attention to a matter of great public concern, namely racism and xenophobia.",0.0,689,0,1,0,150,25,0.4662674367427826
none,The personal impartiality of each judge must be presumed until there is proof to the contrary (ibid.,0.0,1508,0,2,0,100,17,0.4648836553096771
none,"The preceding provisions shall not, however, in any way.",0.0,1158,6,11,276,332,9,0.35238733887672424
none,The present doctrine notably implies that the distinction between the two types of obligation has no bearing on either the burden of proof or the standards for assessing whether a fair balance has been struck.,0.0,597,0,1,0,209,35,0.5369463562965393
none,The presumption of innocence required the court to refrain from taking any decision as to the applicant's guilt until all parties had had an opportunity to make representations.,0.0,1535,0,1,0,177,28,0.5852137207984924
none,The proceedings were not adversarial in the sense that one person was opposed to another; they concerned the integrity of the judicial system.,0.0,1478,0,1,0,142,23,0.4866669774055481
none,The prohibition was renewed in November.,0.0,1464,0,2,0,40,6,0.3662126660346985
none,"The question was whether ""removal"" of the marital immunity would conflict with the statutory definition of rape, in particular whether it would be prevented by the word ""unlawful"".",0.0,329,1,3,290,470,28,0.48000162839889526
none,The reality is that courts are not impersonal institutions but function through the judges who compose them.,0.0,1495,0,1,0,108,17,0.4425409734249115
none,"The removal of the immunity by the Court of Appeal on 14 March 1991 and the House of Lords on 23 October 1991 occurred by way of direct reversal, not clarification, of the law.",0.0,357,0,4,0,176,34,0.44130757451057434
none,The report could only be published in its entirety or not at all.,0.0,1109,0,1,0,65,13,0.4533408284187317
none,The report of 2 October 1992 recommended certain.,0.0,1448,0,3,0,49,8,0.42439571022987366
none,The respondent Government submit that detention at Her Majesty's.,0.0,1374,0,4,0,65,9,0.2761196792125702
none,The restrictions placed on Harrods Bank were made by the Bank of England and were not caused by the publication of the report.,0.0,1127,0,1,0,126,23,0.4415408670902252
none,The right of access to the courts secured by Article 6 para.,0.0,463,0,3,0,60,12,0.33903515338897705
none,The scope of the obligation under Article 13 varies depending on the nature of the applicant's complaint under the Convention.,0.0,827,0,1,0,126,20,0.4494791626930237
none,The scope of this margin of appreciation is not identical in each case but will vary according to the context.,0.0,647,0,1,0,110,20,0.5219624042510986
none,The second Reviewing Authority did not.,0.0,1073,0,4,0,39,6,0.368770033121109
none,The second applicant is the child of the first applicant in his.,0.0,1280,0,3,0,64,12,0.3965851366519928
none,"The threat posed to Turkey by the PKK and its affiliations is internationally recognised, as is the need to react firmly to it.",0.0,88,0,1,0,127,23,0.5824558734893799
none,The use of a box including a warning as to the film's content (see paragraph 62 above) would have had only limited efficiency given the varied forms of transmission of video works mentioned above.,0.0,1853,0,1,0,196,34,0.5227979421615601
none,Their daughter Nursal was placed from birth in a home in Switzerland and has remained there ever since (see paragraph 9 above).,0.0,561,0,1,0,127,22,0.47289085388183594
none,Their personal feelings are brought to bear in the process of judging whether there has been a contempt of court.,0.0,1499,0,1,0,113,20,0.5703223347663879
none,"There can be no doubt that sexual orientation and activity concern an intimate aspect of private life (see, mutatis mutandis, the Dudgeon v. the United Kingdom judgment of 22 October 1981, Series A no.",0.0,634,0,3,0,201,34,0.42968249320983887
none,"There could be no doubt that by the reference in that reservation to ""measures for the deprivation of liberty"" the Austrian Government had meant to include proceedings resulting in such measures.",0.0,1733,0,1,0,195,31,0.4026286005973816
none,"There could be no doubt that by the reference in that reservation to ""measures for the deprivation of liberty"" the Austrian Government had meant to include proceedings resulting in such measures.",0.0,842,0,1,0,195,31,0.4026286005973816
none,"There could be no doubt that by the reference in that reservation to ""measures for the deprivation of liberty"" the Austrian Government had meant to include proceedings resulting in such measures.",0.0,486,0,1,0,195,31,0.4026286005973816
none,There had in their contention not been any danger for them or their families.,0.0,961,0,1,0,77,14,0.36708199977874756
none,"There is little or no evidence for the Government's thesis on the long-range policy of secession which they see behind the impugned use of the designation ""Turkish"".",0.0,1945,0,1,0,165,28,0.4159046709537506
none,There is no reason to doubt that the ensuing interviews fulfilled that aim.,0.0,712,0,1,0,75,13,0.5109738707542419
none,There is thus no indication.,0.0,1266,0,3,0,28,5,0.4005369544029236
none,"There may in addition be positive obligations inherent in effective ""respect"" for family life.",0.0,554,0,1,0,94,14,0.7409932613372803
none,There shall be no interference by a public authority with.,0.0,168,5,12,183,241,10,0.40098848938941956
none,There was no authority for the proposition that a wife could unilaterally withdraw her consent.,0.0,179,0,1,0,95,15,0.5612064003944397
none,There was no retrial of the case by the Supreme Court.,0.0,1518,0,1,0,54,11,0.4608878791332245
none,There will always be a need for elucidation of doubtful points and for adaptation to changing circumstances.,0.0,340,1,3,155,263,17,0.7181103825569153
none,There will always be a need for elucidation of doubtful points and for adaptation to changing circumstances.,0.0,344,1,2,155,263,17,0.7181103825569153
none,"Thereafter, further reports were issued on 16 September 1992 and.",0.0,1440,0,2,0,65,10,0.40269580483436584
none,"Therefore, ""he provided the national courts with the opportunity which is in principle intended to be afforded to Contracting States by Article 26 (Art.",0.0,51,0,5,0,152,24,0.44781655073165894
none,"These circumstances alone would have given him cause to feel vulnerable, powerless and apprehensive of the representatives of the State.",0.0,245,0,1,0,136,20,0.5099642872810364
none,"These circumstances alone would have given him cause to feel vulnerable, powerless and apprehensive of the representatives of the State.",0.0,252,0,1,0,136,20,0.5099642872810364
none,These measures undoubtedly pursued the legitimate aim of the prevention of crime.,0.0,1674,0,1,0,81,12,0.5671393275260925
none,These reports were prepared by numerous medical.,0.0,1441,0,2,0,48,7,0.44568899273872375
none,They add that his death was not the work of any State agent but that of terrorist in-fighting.,0.0,90,0,1,0,94,19,0.49508628249168396
